,logi_id,Region,sku,fiscal_week_end_date,fiscal_week_alias,a,b,c,d,e,f,g,h,i
6890,C21000111,Asia Pacific,800-000638,2021-10-29,Q322Wk04,0,0,8,0,0,384,0,0,0
6891,C21000111,Asia Pacific,800-000638,2021-11-05,Q322Wk05,0,0,6,0,0,372,0,0,0
6892,C21000111,Asia Pacific,800-000638,2021-11-12,Q322Wk06,0,0,23,0,0,355,0,0,0
6893,C21000111,Asia Pacific,800-000638,2021-11-19,Q322Wk07,0,0,0,0,0,355,0,0,0
6894,C21000111,Asia Pacific,800-000638,2021-11-26,Q322Wk08,148,0,82,0,0,273,148,0,0
6895,C21000111,Asia Pacific,800-000638,2021-12-03,Q322Wk09,0,0,12,0,0,256,148,0,0
6896,C21000111,Asia Pacific,800-000638,2021-12-10,Q322Wk10,0,0,13,0,0,248,148,0,0
6897,C21000111,Asia Pacific,800-000638,2021-12-17,Q322Wk11,0,0,25,0,0,223,148,0,0
6898,C21000111,Asia Pacific,800-000638,2021-12-24,Q322Wk12,32,0,18,0,0,205,32,0,0
6899,C21000111,Asia Pacific,800-000638,2021-12-31,Q322Wk13,0,0,29,0,0,324,32,0,0
6900,C21000111,Asia Pacific,800-000639,2021-11-26,Q322Wk08,40,0,0,0,0,0,40,0,0
6901,C21000111,Asia Pacific,800-000639,2021-12-03,Q322Wk09,0,0,0,0,0,0,40,0,0
6902,C21000111,Asia Pacific,800-000639,2021-12-10,Q322Wk10,0,0,0,0,0,0,40,0,0
6903,C21000111,Asia Pacific,800-000639,2021-12-17,Q322Wk11,0,0,0,0,0,0,40,0,0
6904,C21000111,Asia Pacific,800-000639,2021-12-31,Q322Wk13,0,0,0,0,0,40,0,0,0
6905,C21000111,Asia Pacific,800-000640,2021-10-01,Q222Wk13,0,0,160,0,0,460,252,0,0
6906,C21000111,Asia Pacific,800-000640,2021-10-08,Q322Wk01,0,0,141,0,0,367,252,0,0
6907,C21000111,Asia Pacific,800-000640,2021-10-15,Q322Wk02,0,0,0,0,0,367,252,0,0
6908,C21000111,Asia Pacific,800-000640,2021-10-22,Q322Wk03,0,0,0,0,0,411,0,0,0
6909,C21000111,Asia Pacific,800-000640,2021-10-29,Q322Wk04,0,0,0,0,0,411,0,0,0
6910,C21000111,Asia Pacific,800-000640,2021-11-05,Q322Wk05,0,0,0,0,0,405,0,0,0
6911,C21000111,Asia Pacific,800-000640,2021-11-12,Q322Wk06,0,0,22,0,0,389,0,0,0
6912,C21000111,Asia Pacific,800-000640,2021-11-19,Q322Wk07,0,0,0,0,0,389,0,0,0
6913,C21000111,Asia Pacific,800-000640,2021-11-26,Q322Wk08,0,0,0,0,0,389,0,0,0
6914,C21000111,Asia Pacific,800-000640,2021-12-03,Q322Wk09,0,0,1,0,0,388,0,0,0
6915,C21000111,Asia Pacific,800-000640,2021-12-10,Q322Wk10,0,0,13,0,0,374,0,0,0
6916,C21000111,Asia Pacific,800-000640,2021-12-17,Q322Wk11,0,0,6,0,0,368,0,0,0
6917,C21000111,Asia Pacific,800-000640,2021-12-24,Q322Wk12,0,0,0,0,0,368,0,0,0
6918,C21000111,Asia Pacific,800-000640,2021-12-31,Q322Wk13,0,0,1,0,0,367,0,0,0
6919,C21000111,Asia Pacific,800-000641,2021-11-12,Q322Wk06,20,0,0,0,0,0,20,0,0
6920,C21000111,Asia Pacific,800-000641,2021-11-19,Q322Wk07,0,0,0,0,0,0,20,0,0
6921,C21000111,Asia Pacific,800-000641,2021-11-26,Q322Wk08,70,0,0,0,0,0,90,0,0
6922,C21000111,Asia Pacific,800-000641,2021-12-03,Q322Wk09,0,0,0,0,0,50,90,0,0
6923,C21000111,Asia Pacific,800-000641,2021-12-10,Q322Wk10,0,0,3,0,0,47,70,0,0
6924,C21000111,Asia Pacific,800-000641,2021-12-17,Q322Wk11,0,0,0,0,0,47,70,0,0
6925,C21000111,Asia Pacific,800-000641,2021-12-24,Q322Wk12,0,0,0,0,0,47,0,0,0
6926,C21000111,Asia Pacific,800-000641,2021-12-31,Q322Wk13,0,0,0,0,0,67,0,0,0
6927,C21000111,Asia Pacific,800-000642,2021-11-12,Q322Wk06,40,0,0,0,0,0,40,0,0
6928,C21000111,Asia Pacific,800-000642,2021-11-19,Q322Wk07,0,0,0,0,0,0,40,0,0
6929,C21000111,Asia Pacific,800-000642,2021-11-26,Q322Wk08,60,0,0,0,0,0,100,0,0
6930,C21000111,Asia Pacific,800-000642,2021-12-03,Q322Wk09,0,0,0,0,0,40,100,0,0
6931,C21000111,Asia Pacific,800-000642,2021-12-10,Q322Wk10,0,0,5,0,0,35,60,0,0
6932,C21000111,Asia Pacific,800-000642,2021-12-17,Q322Wk11,0,0,1,0,0,34,60,0,0
6933,C21000111,Asia Pacific,800-000642,2021-12-24,Q322Wk12,0,0,0,0,0,34,0,0,0
6934,C21000111,Asia Pacific,800-000642,2021-12-31,Q322Wk13,0,0,0,0,0,54,0,0,0
6935,C21000111,Asia Pacific,800-000643,2021-10-15,Q322Wk02,0,-1,0,0,0,0,0,0,0
6936,C21000111,Asia Pacific,800-000644,2021-10-08,Q322Wk01,0,0,-1,0,0,1,0,0,0
6937,C21000111,Asia Pacific,800-000644,2021-10-15,Q322Wk02,0,0,0,0,0,1,0,0,0
6938,C21000111,Asia Pacific,800-000644,2021-10-22,Q322Wk03,0,0,0,0,0,1,0,0,0
6939,C21000111,Asia Pacific,800-000645,2021-10-01,Q222Wk13,0,-1,0,0,0,0,0,0,0
6940,C21000111,Asia Pacific,800-000646,2021-10-01,Q222Wk13,0,-4,0,0,0,0,0,0,0
6941,C21000111,Asia Pacific,800-000646,2021-10-22,Q322Wk03,0,-5,0,0,0,0,0,0,0
6942,C21000111,Asia Pacific,800-000646,2021-11-05,Q322Wk05,0,-3,0,0,0,0,0,0,0
6943,C21000111,Asia Pacific,800-000647,2021-10-01,Q222Wk13,0,-1,0,0,0,0,0,0,0
6944,C21000111,Asia Pacific,800-000647,2021-10-15,Q322Wk02,0,-1,0,0,0,0,0,0,0
6945,C21000111,Asia Pacific,800-000647,2021-10-22,Q322Wk03,0,-4,0,0,0,0,0,0,0
6946,C21000111,Asia Pacific,800-000647,2021-11-05,Q322Wk05,0,-6,0,0,0,0,0,0,0
6947,C21000111,Asia Pacific,800-000648,2021-11-05,Q322Wk05,0,-2,0,0,0,0,0,0,0
6948,C21000111,Asia Pacific,800-000648,2021-12-03,Q322Wk09,0,0,0,0,0,1,0,0,0
6949,C21000111,Asia Pacific,800-000648,2021-12-10,Q322Wk10,0,0,-1,0,0,1,0,0,0
6950,C21000111,Asia Pacific,800-000648,2021-12-17,Q322Wk11,0,0,0,0,0,1,0,0,0
6951,C21000111,Asia Pacific,800-000648,2021-12-24,Q322Wk12,0,0,-1,0,0,2,0,0,0
6952,C21000111,Asia Pacific,800-000648,2021-12-31,Q322Wk13,0,0,0,0,0,2,0,0,0
6953,C21000111,Asia Pacific,800-000649,2021-10-15,Q322Wk02,0,-3,0,0,0,0,0,0,0
6954,C21000111,Asia Pacific,800-000649,2021-10-29,Q322Wk04,0,0,-1,0,0,1,0,0,0
6955,C21000111,Asia Pacific,800-000649,2021-11-05,Q322Wk05,0,0,0,0,0,1,0,0,0
6956,C21000111,Asia Pacific,800-000649,2021-11-12,Q322Wk06,0,0,0,0,0,1,0,0,0
6957,C21000111,Asia Pacific,800-000649,2021-11-19,Q322Wk07,0,0,0,0,0,1,0,0,0
6958,C21000111,Asia Pacific,800-000649,2021-11-26,Q322Wk08,0,0,0,0,0,1,0,0,0
6959,C21000111,Asia Pacific,800-000649,2021-12-03,Q322Wk09,0,0,0,0,0,1,0,0,0
6960,C21000111,Asia Pacific,800-000649,2021-12-24,Q322Wk12,0,0,-1,0,0,1,0,0,0
6961,C21000111,Asia Pacific,800-000649,2021-12-31,Q322Wk13,0,0,0,0,0,1,0,0,0
6962,C21000111,Asia Pacific,800-000650,2021-11-05,Q322Wk05,0,0,-1,0,0,1,0,0,0
6963,C21000111,Asia Pacific,800-000650,2021-11-12,Q322Wk06,0,0,0,0,0,1,0,0,0
6964,C21000111,Asia Pacific,800-000650,2021-11-19,Q322Wk07,0,0,0,0,0,1,0,0,0
6965,C21000111,Asia Pacific,800-000650,2021-11-26,Q322Wk08,0,0,0,0,0,1,0,0,0
6966,C21000111,Asia Pacific,800-000650,2021-12-03,Q322Wk09,0,0,0,0,0,2,0,0,0
6967,C21000111,Asia Pacific,800-000650,2021-12-10,Q322Wk10,0,0,-1,0,0,1,0,0,0
6968,C21000111,Asia Pacific,800-000650,2021-12-17,Q322Wk11,0,0,0,0,0,1,0,0,0
6969,C21000111,Asia Pacific,800-000650,2021-12-24,Q322Wk12,0,0,0,0,0,1,0,0,0
6970,C21000111,Asia Pacific,800-000650,2021-12-31,Q322Wk13,0,0,0,0,0,1,0,0,0
6971,C21000111,Asia Pacific,800-000651,2021-10-01,Q222Wk13,0,0,0,0,0,18,0,0,0
6972,C21000111,Asia Pacific,800-000651,2021-10-08,Q322Wk01,0,0,0,0,0,18,0,0,0
6973,C21000111,Asia Pacific,800-000651,2021-10-15,Q322Wk02,0,0,0,0,0,18,0,0,0
6974,C21000111,Asia Pacific,800-000651,2021-10-22,Q322Wk03,0,-1,0,0,0,18,0,0,0
6975,C21000111,Asia Pacific,800-000651,2021-10-29,Q322Wk04,0,0,0,0,0,18,0,0,0
6976,C21000111,Asia Pacific,800-000651,2021-11-05,Q322Wk05,0,0,0,0,0,18,0,0,0
6977,C21000111,Asia Pacific,800-000651,2021-11-12,Q322Wk06,0,0,0,0,0,18,0,0,0
6978,C21000111,Asia Pacific,800-000651,2021-11-19,Q322Wk07,0,0,0,0,0,18,0,0,0
6979,C21000111,Asia Pacific,800-000651,2021-11-26,Q322Wk08,0,0,0,0,0,18,0,0,0
6980,C21000111,Asia Pacific,800-000651,2021-12-03,Q322Wk09,0,0,0,0,0,18,0,0,0
6981,C21000111,Asia Pacific,800-000651,2021-12-10,Q322Wk10,0,0,0,0,0,18,0,0,0
6982,C21000111,Asia Pacific,800-000651,2021-12-17,Q322Wk11,0,0,0,0,0,18,0,0,0
6983,C21000111,Asia Pacific,800-000651,2021-12-24,Q322Wk12,0,0,0,0,0,18,0,0,0
6984,C21000111,Asia Pacific,800-000651,2021-12-31,Q322Wk13,0,0,0,0,0,18,0,0,0
6985,C21000111,Asia Pacific,800-000652,2021-10-01,Q222Wk13,0,-16,2096,0,0,623,1160,0,0
6986,C21000111,Asia Pacific,800-000652,2021-10-08,Q322Wk01,0,0,313,0,0,625,1160,0,0
6987,C21000111,Asia Pacific,800-000652,2021-10-15,Q322Wk02,0,-10,401,0,0,224,1160,0,0
6988,C21000111,Asia Pacific,800-000652,2021-10-22,Q322Wk03,0,-28,208,0,0,1176,0,0,0
6989,C21000111,Asia Pacific,800-000652,2021-10-29,Q322Wk04,2000,0,618,0,0,546,2000,0,0
6990,C21000111,Asia Pacific,800-000652,2021-11-05,Q322Wk05,0,-17,512,0,0,25,2000,0,0
6991,C21000111,Asia Pacific,800-000652,2021-11-12,Q322Wk06,0,0,9,0,0,25,2000,0,0
6992,C21000111,Asia Pacific,800-000652,2021-11-19,Q322Wk07,0,0,1,0,0,2024,2000,0,0
6993,C21000111,Asia Pacific,800-000652,2021-11-26,Q322Wk08,1300,0,953,0,0,1071,1300,0,0
6994,C21000111,Asia Pacific,800-000652,2021-12-03,Q322Wk09,756,0,658,0,0,173,2056,0,0
6995,C21000111,Asia Pacific,800-000652,2021-12-10,Q322Wk10,3336,0,232,0,0,831,5392,0,0
6996,C21000111,Asia Pacific,800-000652,2021-12-17,Q322Wk11,0,0,1036,0,0,430,5392,0,0
6997,C21000111,Asia Pacific,800-000652,2021-12-24,Q322Wk12,4,0,-7,0,0,437,4096,0,0
6998,C21000111,Asia Pacific,800-000652,2021-12-31,Q322Wk13,800,0,3,0,0,1154,4140,0,0
6999,C21000111,Asia Pacific,800-000653,2021-10-01,Q222Wk13,0,-1,0,0,0,0,0,0,0
7000,C21000111,Asia Pacific,800-000653,2021-10-15,Q322Wk02,0,-1,0,0,0,0,0,0,0
7001,C21000111,Asia Pacific,800-000653,2021-10-22,Q322Wk03,0,-1,0,0,0,0,0,0,0
7002,C21000111,Asia Pacific,800-000653,2021-11-05,Q322Wk05,0,-2,0,0,0,0,0,0,0
7003,C21000111,Asia Pacific,800-000653,2021-12-24,Q322Wk12,0,0,-1,0,0,1,0,0,0
7004,C21000111,Asia Pacific,800-000653,2021-12-31,Q322Wk13,0,0,0,0,0,1,0,0,0
7005,C21000111,Asia Pacific,800-000654,2021-10-01,Q222Wk13,0,-7,638,0,0,373,1216,0,0
7006,C21000111,Asia Pacific,800-000654,2021-10-08,Q322Wk01,0,0,895,0,0,372,1216,0,0
7007,C21000111,Asia Pacific,800-000654,2021-10-15,Q322Wk02,0,-8,210,0,0,162,1216,0,0
7008,C21000111,Asia Pacific,800-000654,2021-10-22,Q322Wk03,0,-16,249,0,0,1129,0,0,0
7009,C21000111,Asia Pacific,800-000654,2021-10-29,Q322Wk04,1840,0,557,0,0,568,1840,0,0
7010,C21000111,Asia Pacific,800-000654,2021-11-05,Q322Wk05,0,-6,527,0,0,41,1840,0,0
7011,C21000111,Asia Pacific,800-000654,2021-11-12,Q322Wk06,400,0,3,0,0,38,2240,0,0
7012,C21000111,Asia Pacific,800-000654,2021-11-19,Q322Wk07,0,0,27,0,0,843,2240,0,0
7013,C21000111,Asia Pacific,800-000654,2021-11-26,Q322Wk08,0,0,700,0,0,1551,400,0,0
7014,C21000111,Asia Pacific,800-000654,2021-12-03,Q322Wk09,0,0,188,0,0,1357,400,0,0
7015,C21000111,Asia Pacific,800-000654,2021-12-10,Q322Wk10,1016,0,268,0,0,398,1016,0,0
7016,C21000111,Asia Pacific,800-000654,2021-12-17,Q322Wk11,0,0,1063,0,0,23,1016,0,0
7017,C21000111,Asia Pacific,800-000654,2021-12-24,Q322Wk12,348,0,842,0,0,197,1364,0,0
7018,C21000111,Asia Pacific,800-000654,2021-12-31,Q322Wk13,2284,0,14,0,0,183,3648,0,0
7019,C21000111,Asia Pacific,800-000655,2021-10-01,Q222Wk13,0,-5,1049,0,0,689,0,0,0
7020,C21000111,Asia Pacific,800-000655,2021-10-08,Q322Wk01,0,0,131,0,0,671,0,0,0
7021,C21000111,Asia Pacific,800-000655,2021-10-15,Q322Wk02,20,-5,328,0,0,343,20,0,0
7022,C21000111,Asia Pacific,800-000655,2021-10-22,Q322Wk03,0,-6,199,0,0,144,20,0,0
7023,C21000111,Asia Pacific,800-000655,2021-10-29,Q322Wk04,648,0,104,0,0,36,668,0,0
7024,C21000111,Asia Pacific,800-000655,2021-11-05,Q322Wk05,0,-4,12,0,0,14,668,0,0
7025,C21000111,Asia Pacific,800-000655,2021-11-12,Q322Wk06,0,0,10,0,0,14,648,0,0
7026,C21000111,Asia Pacific,800-000655,2021-11-19,Q322Wk07,612,0,1,0,0,673,1260,0,0
7027,C21000111,Asia Pacific,800-000655,2021-11-26,Q322Wk08,1152,0,589,0,0,704,1764,0,0
7028,C21000111,Asia Pacific,800-000655,2021-12-03,Q322Wk09,0,0,64,0,0,633,1764,0,0
7029,C21000111,Asia Pacific,800-000655,2021-12-10,Q322Wk10,880,0,145,0,0,991,2644,0,0
7030,C21000111,Asia Pacific,800-000655,2021-12-17,Q322Wk11,0,0,1539,0,0,94,2032,0,0
7031,C21000111,Asia Pacific,800-000655,2021-12-24,Q322Wk12,0,0,-8,0,0,102,880,0,0
7032,C21000111,Asia Pacific,800-000655,2021-12-31,Q322Wk13,96,0,3,0,0,99,976,0,0
7033,C21000111,Asia Pacific,800-000656,2021-10-01,Q222Wk13,0,-2,60,0,0,185,0,0,0
7034,C21000111,Asia Pacific,800-000656,2021-10-08,Q322Wk01,0,0,62,0,0,184,0,0,0
7035,C21000111,Asia Pacific,800-000656,2021-10-15,Q322Wk02,0,-1,44,0,0,140,0,0,0
7036,C21000111,Asia Pacific,800-000656,2021-10-22,Q322Wk03,0,-1,50,0,0,90,0,0,0
7037,C21000111,Asia Pacific,800-000656,2021-10-29,Q322Wk04,380,0,38,0,0,52,380,0,0
7038,C21000111,Asia Pacific,800-000656,2021-11-05,Q322Wk05,0,-1,9,0,0,23,380,0,0
7039,C21000111,Asia Pacific,800-000656,2021-11-12,Q322Wk06,0,0,38,0,0,5,380,0,0
7040,C21000111,Asia Pacific,800-000656,2021-11-19,Q322Wk07,0,0,2,0,0,243,380,0,0
7041,C21000111,Asia Pacific,800-000656,2021-11-26,Q322Wk08,0,0,25,0,0,358,0,0,0
7042,C21000111,Asia Pacific,800-000656,2021-12-03,Q322Wk09,0,0,182,0,0,146,0,0,0
7043,C21000111,Asia Pacific,800-000656,2021-12-10,Q322Wk10,0,0,79,0,0,7,0,0,0
7044,C21000111,Asia Pacific,800-000656,2021-12-17,Q322Wk11,0,0,90,0,0,5,0,0,0
7045,C21000111,Asia Pacific,800-000656,2021-12-24,Q322Wk12,76,0,-1,0,0,6,76,0,0
7046,C21000111,Asia Pacific,800-000656,2021-12-31,Q322Wk13,32,0,0,0,0,6,108,0,0
7047,C21000111,Asia Pacific,800-000657,2021-10-01,Q222Wk13,0,-3,87,0,0,223,1216,0,0
7048,C21000111,Asia Pacific,800-000657,2021-10-08,Q322Wk01,0,0,59,0,0,215,1216,0,0
7049,C21000111,Asia Pacific,800-000657,2021-10-15,Q322Wk02,0,-3,61,0,0,154,1216,0,0
7050,C21000111,Asia Pacific,800-000657,2021-10-22,Q322Wk03,0,-5,89,0,0,1281,0,0,0
7051,C21000111,Asia Pacific,800-000657,2021-10-29,Q322Wk04,44,0,573,0,0,705,44,0,0
7052,C21000111,Asia Pacific,800-000657,2021-11-05,Q322Wk05,0,-2,422,0,0,214,44,0,0
7053,C21000111,Asia Pacific,800-000657,2021-11-12,Q322Wk06,256,0,258,0,0,25,300,0,0
7054,C21000111,Asia Pacific,800-000657,2021-11-19,Q322Wk07,0,0,3,0,0,22,300,0,0
7055,C21000111,Asia Pacific,800-000657,2021-11-26,Q322Wk08,180,0,161,0,0,117,436,0,0
7056,C21000111,Asia Pacific,800-000657,2021-12-03,Q322Wk09,0,0,46,0,0,97,436,0,0
7057,C21000111,Asia Pacific,800-000657,2021-12-10,Q322Wk10,0,0,45,0,0,128,180,0,0
7058,C21000111,Asia Pacific,800-000657,2021-12-17,Q322Wk11,0,0,180,0,0,66,180,0,0
7059,C21000111,Asia Pacific,800-000657,2021-12-24,Q322Wk12,48,0,0,0,0,66,48,0,0
7060,C21000111,Asia Pacific,800-000657,2021-12-31,Q322Wk13,760,0,14,0,0,52,808,0,0
7061,C21000111,Asia Pacific,800-000658,2021-10-01,Q222Wk13,0,-1,172,0,0,539,592,0,0
7062,C21000111,Asia Pacific,800-000658,2021-10-08,Q322Wk01,0,0,134,0,0,510,592,0,0
7063,C21000111,Asia Pacific,800-000658,2021-10-15,Q322Wk02,0,-1,504,0,0,6,592,0,0
7064,C21000111,Asia Pacific,800-000658,2021-10-22,Q322Wk03,0,-5,0,0,0,598,0,0,0
7065,C21000111,Asia Pacific,800-000658,2021-10-29,Q322Wk04,0,0,368,0,0,224,0,0,0
7066,C21000111,Asia Pacific,800-000658,2021-11-05,Q322Wk05,0,-7,41,0,0,158,0,0,0
7067,C21000111,Asia Pacific,800-000658,2021-11-12,Q322Wk06,2,0,164,0,0,29,2,0,0
7068,C21000111,Asia Pacific,800-000658,2021-11-19,Q322Wk07,0,0,-7,0,0,30,2,0,0
7069,C21000111,Asia Pacific,800-000658,2021-11-26,Q322Wk08,76,0,24,0,0,6,78,0,0
7070,C21000111,Asia Pacific,800-000658,2021-12-03,Q322Wk09,0,0,-7,0,0,13,78,0,0
7071,C21000111,Asia Pacific,800-000658,2021-12-10,Q322Wk10,838,0,-5,0,0,18,914,0,0
7072,C21000111,Asia Pacific,800-000658,2021-12-17,Q322Wk11,0,0,70,0,0,16,914,0,0
7073,C21000111,Asia Pacific,800-000658,2021-12-24,Q322Wk12,0,0,0,0,0,16,838,0,0
7074,C21000111,Asia Pacific,800-000658,2021-12-31,Q322Wk13,0,0,0,0,0,16,838,0,0
7075,C21000111,Asia Pacific,800-000659,2021-10-01,Q222Wk13,0,0,5,0,0,0,0,0,0
7076,C21000111,Asia Pacific,800-000659,2021-10-08,Q322Wk01,0,0,3,0,0,0,0,0,0
7077,C21000111,Asia Pacific,800-000659,2021-10-15,Q322Wk02,0,-1,0,0,0,0,0,0,0
7078,C21000111,Asia Pacific,800-000659,2021-10-22,Q322Wk03,0,0,-1,0,0,1,0,0,0
7079,C21000111,Asia Pacific,800-000659,2021-10-29,Q322Wk04,0,0,0,0,0,1,0,0,0
7080,C21000111,Asia Pacific,800-000659,2021-11-05,Q322Wk05,0,0,-1,0,0,2,0,0,0
7081,C21000111,Asia Pacific,800-000659,2021-11-12,Q322Wk06,0,0,0,0,0,2,0,0,0
7082,C21000111,Asia Pacific,800-000659,2021-11-19,Q322Wk07,0,0,0,0,0,2,0,0,0
7083,C21000111,Asia Pacific,800-000659,2021-11-26,Q322Wk08,0,0,0,0,0,2,0,0,0
7084,C21000111,Asia Pacific,800-000659,2021-12-03,Q322Wk09,0,0,0,0,0,2,0,0,0
7085,C21000111,Asia Pacific,800-000659,2021-12-10,Q322Wk10,0,0,-1,0,0,1,0,0,0
7086,C21000111,Asia Pacific,800-000659,2021-12-17,Q322Wk11,0,0,0,0,0,1,0,0,0
7087,C21000111,Asia Pacific,800-000659,2021-12-24,Q322Wk12,0,0,0,0,0,1,0,0,0
7088,C21000111,Asia Pacific,800-000659,2021-12-31,Q322Wk13,0,0,0,0,0,1,0,0,0
7089,C21000111,Asia Pacific,800-000660,2021-10-01,Q222Wk13,0,-1,152,0,0,303,128,0,0
7090,C21000111,Asia Pacific,800-000660,2021-10-08,Q322Wk01,0,0,78,0,0,274,128,0,0
7091,C21000111,Asia Pacific,800-000660,2021-10-15,Q322Wk02,310,-1,212,0,0,62,438,0,0
7092,C21000111,Asia Pacific,800-000660,2021-10-22,Q322Wk03,0,-5,31,0,0,159,310,0,0
7093,C21000111,Asia Pacific,800-000660,2021-10-29,Q322Wk04,0,0,76,0,0,81,310,0,0
7094,C21000111,Asia Pacific,800-000660,2021-11-05,Q322Wk05,0,0,5,0,0,61,310,0,0
7095,C21000111,Asia Pacific,800-000660,2021-11-12,Q322Wk06,0,0,73,0,0,1,0,0,0
7096,C21000111,Asia Pacific,800-000660,2021-11-19,Q322Wk07,0,0,0,0,0,311,0,0,0
7097,C21000111,Asia Pacific,800-000660,2021-11-26,Q322Wk08,0,0,46,0,0,265,0,0,0
7098,C21000111,Asia Pacific,800-000660,2021-12-03,Q322Wk09,0,0,118,0,0,78,0,0,0
7099,C21000111,Asia Pacific,800-000660,2021-12-10,Q322Wk10,300,0,85,0,0,6,300,0,0
7100,C21000111,Asia Pacific,800-000660,2021-12-17,Q322Wk11,0,0,55,0,0,6,300,0,0
7101,C21000111,Asia Pacific,800-000660,2021-12-24,Q322Wk12,0,0,-2,0,0,8,300,0,0
7102,C21000111,Asia Pacific,800-000660,2021-12-31,Q322Wk13,498,0,0,0,0,8,798,0,0
7103,C21000111,Asia Pacific,800-000661,2021-10-01,Q222Wk13,0,0,39,0,0,169,182,0,0
7104,C21000111,Asia Pacific,800-000661,2021-10-08,Q322Wk01,0,0,32,0,0,168,182,0,0
7105,C21000111,Asia Pacific,800-000661,2021-10-15,Q322Wk02,0,-2,31,0,0,137,182,0,0
7106,C21000111,Asia Pacific,800-000661,2021-10-22,Q322Wk03,0,-4,22,0,0,297,0,0,0
7107,C21000111,Asia Pacific,800-000661,2021-10-29,Q322Wk04,0,0,32,0,0,265,0,0,0
7108,C21000111,Asia Pacific,800-000661,2021-11-05,Q322Wk05,0,-1,1,0,0,244,0,0,0
7109,C21000111,Asia Pacific,800-000661,2021-11-12,Q322Wk06,0,0,246,0,0,0,0,0,0
7110,C21000111,Asia Pacific,800-000661,2021-11-19,Q322Wk07,0,0,18,0,0,0,0,0,0
7111,C21000111,Asia Pacific,800-000661,2021-12-03,Q322Wk09,0,0,0,0,0,3,0,0,0
7112,C21000111,Asia Pacific,800-000661,2021-12-10,Q322Wk10,0,0,-3,0,0,3,0,0,0
7113,C21000111,Asia Pacific,800-000661,2021-12-17,Q322Wk11,0,0,0,0,0,3,0,0,0
7114,C21000111,Asia Pacific,800-000661,2021-12-24,Q322Wk12,0,0,-9,0,0,12,0,0,0
7115,C21000111,Asia Pacific,800-000661,2021-12-31,Q322Wk13,504,0,0,0,0,12,504,0,0
7116,C21000111,Asia Pacific,800-000662,2021-10-01,Q222Wk13,0,0,28,0,0,257,0,0,0
7117,C21000111,Asia Pacific,800-000662,2021-10-08,Q322Wk01,0,0,35,0,0,256,0,0,0
7118,C21000111,Asia Pacific,800-000662,2021-10-15,Q322Wk02,0,-1,14,0,0,242,0,0,0
7119,C21000111,Asia Pacific,800-000662,2021-10-22,Q322Wk03,0,-2,14,0,0,228,0,0,0
7120,C21000111,Asia Pacific,800-000662,2021-10-29,Q322Wk04,0,0,0,0,0,228,0,0,0
7121,C21000111,Asia Pacific,800-000662,2021-11-05,Q322Wk05,0,0,0,0,0,210,0,0,0
7122,C21000111,Asia Pacific,800-000662,2021-11-12,Q322Wk06,0,0,102,0,0,108,0,0,0
7123,C21000111,Asia Pacific,800-000662,2021-11-19,Q322Wk07,0,0,19,0,0,107,0,0,0
7124,C21000111,Asia Pacific,800-000662,2021-11-26,Q322Wk08,0,0,0,0,0,107,0,0,0
7125,C21000111,Asia Pacific,800-000662,2021-12-03,Q322Wk09,0,0,6,0,0,101,0,0,0
7126,C21000111,Asia Pacific,800-000662,2021-12-10,Q322Wk10,60,0,0,0,0,100,60,0,0
7127,C21000111,Asia Pacific,800-000662,2021-12-17,Q322Wk11,0,0,1,0,0,99,60,0,0
7128,C21000111,Asia Pacific,800-000662,2021-12-24,Q322Wk12,24,0,-2,0,0,101,84,0,0
7129,C21000111,Asia Pacific,800-000662,2021-12-31,Q322Wk13,0,0,6,0,0,95,84,0,0
7130,C21000111,Asia Pacific,800-000663,2021-10-01,Q222Wk13,0,0,8,0,0,79,14,0,0
7131,C21000111,Asia Pacific,800-000663,2021-10-08,Q322Wk01,0,0,15,0,0,79,14,0,0
7132,C21000111,Asia Pacific,800-000663,2021-10-15,Q322Wk02,0,0,28,0,0,51,14,0,0
7133,C21000111,Asia Pacific,800-000663,2021-10-22,Q322Wk03,0,0,7,0,0,58,0,0,0
7134,C21000111,Asia Pacific,800-000663,2021-10-29,Q322Wk04,0,0,8,0,0,50,0,0,0
7135,C21000111,Asia Pacific,800-000663,2021-11-05,Q322Wk05,0,0,6,0,0,39,0,0,0
7136,C21000111,Asia Pacific,800-000663,2021-11-12,Q322Wk06,0,0,43,0,0,1,0,0,0
7137,C21000111,Asia Pacific,800-000663,2021-11-19,Q322Wk07,0,0,0,0,0,1,0,0,0
7138,C21000111,Asia Pacific,800-000663,2021-11-26,Q322Wk08,0,0,0,0,0,1,0,0,0
7139,C21000111,Asia Pacific,800-000663,2021-12-03,Q322Wk09,0,0,0,0,0,1,0,0,0
7140,C21000111,Asia Pacific,800-000663,2021-12-10,Q322Wk10,0,0,-1,0,0,1,0,0,0
7141,C21000111,Asia Pacific,800-000663,2021-12-17,Q322Wk11,0,0,0,0,0,1,0,0,0
7142,C21000111,Asia Pacific,800-000663,2021-12-24,Q322Wk12,0,0,-1,0,0,2,0,0,0
7143,C21000111,Asia Pacific,800-000663,2021-12-31,Q322Wk13,22,0,0,0,0,2,22,0,0
7144,C21000111,Asia Pacific,800-000255,2021-10-01,Q222Wk13,0,-3,648,0,0,295,1996,0,0
